Classifier,Macro F1,Macro Recall,Macro Precision,Class0 Recall,Class1 Recall,Class2 Recall,Class0 Precision,Class1 Precision,Class2 Precision,Class0 F1,Class1 F1,Class2 F1,TrainParticipants,TestParticipants,TrainConditions,TestConditions,Experiment,RandomState,WindowDuration,WindowStepSize,BatchSize,LearningRate,HiddenDim,Epochs
LSTM,0.10257083044143123,0.32685185185185184,0.2500267522739433,0.05,0.05555555555555555,0.875,0.5714285714285714,0.1,0.07865168539325842,0.09195402298850575,0.07142857142857142,0.14432989690721648,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",03,LW,LW,3,32,6.25,10,64,0.001,,17
LSTM,0.29145574474612673,0.3703703703703704,0.2724358974358974,0.6666666666666666,0.0,0.4444444444444444,0.6923076923076923,0.0,0.125,0.6792452830188679,0.0,0.1951219512195122,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",05,LW,LW,3,32,6.25,10,64,0.001,,17
LSTM,0.31198086540552294,0.460727969348659,0.5427350427350427,0.08333333333333333,0.9655172413793104,0.3333333333333333,0.8888888888888888,0.23931623931623933,0.5,0.1523809523809524,0.3835616438356164,0.4,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",06,LW,LW,3,32,6.25,10,64,0.001,,17
LSTM,0.16076957098628927,0.3004201680672269,0.2129120879120879,0.04411764705882353,0.8571428571428571,0.0,0.375,0.26373626373626374,0.0,0.07894736842105263,0.40336134453781514,0.0,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",07,LW,LW,3,32,6.25,10,64,0.001,,17
LSTM,0.1847142466502598,0.3736434108527132,0.3532520325203252,0.22093023255813954,0.9,0.0,0.95,0.10975609756097561,0.0,0.3584905660377358,0.1956521739130435,0.0,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",08,LW,LW,3,32,6.25,10,64,0.001,,17
LSTM,0.15277777777777776,0.3633333333333333,0.09708470847084709,0.0,0.84,0.25,0.0,0.2079207920792079,0.08333333333333333,0.0,0.3333333333333333,0.125,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",10,LW,LW,3,32,6.25,10,64,0.001,,17
LSTM,0.10749299719887954,0.3877551020408163,0.26314256589485946,0.16326530612244897,0.0,1.0,0.7619047619047619,0.0,0.027522935779816515,0.2689075630252101,0.0,0.05357142857142857,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",12,LW,LW,3,32,6.25,10,64,0.001,,17
LSTM,0.3170848267622461,0.3163692443269443,0.31868131868131866,0.8314606741573034,0.11764705882352941,0.0,0.8131868131868132,0.14285714285714285,0.0,0.8222222222222222,0.12903225806451613,0.0,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",20,LW,LW,3,32,6.25,10,64,0.001,,17
LSTM,0.15960633290543433,0.3205882352941177,0.3023088023088023,0.16176470588235295,0.8,0.0,0.7857142857142857,0.12121212121212122,0.0,0.2682926829268293,0.21052631578947367,0.0,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",23,LW,LW,3,32,6.25,10,64,0.001,,17
LSTM,0.21606716721960306,0.31823361823361823,0.3385083713850838,0.2777777777777778,0.07692307692307693,0.6,0.8333333333333334,0.1,0.0821917808219178,0.4166666666666667,0.08695652173913043,0.14457831325301204,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",24,LW,LW,3,32,6.25,10,64,0.001,,17
LSTM,0.2415078707539354,0.3477891156462585,0.3383838383838384,0.41836734693877553,0.0,0.625,0.9318181818181818,0.0,0.08333333333333333,0.5774647887323944,0.0,0.14705882352941177,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",25,LW,LW,3,32,6.25,10,64,0.001,,17
LSTM,0.12784212784212784,0.33796296296296297,0.0829886958919217,0.0,0.8888888888888888,0.125,0.0,0.17204301075268819,0.07692307692307693,0.0,0.2882882882882883,0.09523809523809523,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",03,LW,LW,3,100,6.25,10,64,0.001,,17
LSTM,0.2673611111111111,0.3168724279835391,0.23123123123123124,0.9506172839506173,0.0,0.0,0.6936936936936937,0.0,0.0,0.8020833333333334,0.0,0.0,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",05,LW,LW,3,100,6.25,10,64,0.001,,17
LSTM,0.14083249637317263,0.30124521072796934,0.2623152709359606,0.041666666666666664,0.8620689655172413,0.0,0.5714285714285714,0.21551724137931033,0.0,0.07766990291262135,0.3448275862068966,0.0,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",06,LW,LW,3,100,6.25,10,64,0.001,,17
LSTM,0.3274098274098274,0.35714285714285715,0.3243881118881119,0.75,0.07142857142857142,0.25,0.6375,0.18181818181818182,0.15384615384615385,0.6891891891891891,0.10256410256410256,0.19047619047619047,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",07,LW,LW,3,100,6.25,10,64,0.001,,17
