Classifier,Macro F1,Macro Recall,Macro Precision,Class0 Recall,Class1 Recall,Class2 Recall,Class0 Precision,Class1 Precision,Class2 Precision,Class0 F1,Class1 F1,Class2 F1,TrainParticipants,TestParticipants,TrainConditions,TestConditions,Experiment,RandomState,WindowDuration,WindowStepSize,BatchSize,LearningRate,HiddenDim,Epochs
CNN,0.32075471698113206,0.5,0.2361111111111111,0.0,1.0,,0.0,0.4722222222222222,,0.0,0.6415094339622641,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",08,FW,FW,1,100,6.5,8,64,0.001,,20
CNN,0.43121881682109764,0.4788235294117647,0.45833333333333337,0.84,0.11764705882352941,,0.5833333333333334,0.3333333333333333,,0.6885245901639344,0.17391304347826086,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",09,FW,FW,1,100,6.5,8,64,0.001,,20
CNN,0.37254901960784315,0.5,0.296875,1.0,0.0,,0.59375,0.0,,0.7450980392156863,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",11,FW,FW,1,100,6.5,8,64,0.001,,20
CNN,0.33962264150943394,0.28125,0.42857142857142855,0.5625,0.0,,0.8571428571428571,0.0,,0.6792452830188679,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",13,FW,FW,1,100,6.5,8,64,0.001,,20
CNN,0.07692307692307693,0.5,0.041666666666666664,0.0,1.0,,0.0,0.08333333333333333,,0.0,0.15384615384615385,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",14,FW,FW,1,100,6.5,8,64,0.001,,20
CNN,0.34545454545454546,0.4666666666666667,0.4920634920634921,0.43333333333333335,0.5,,0.9285714285714286,0.05555555555555555,,0.5909090909090909,0.1,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",15,FW,FW,1,100,6.5,8,64,0.001,,20
CNN,0.46,0.5,0.42592592592592593,1.0,0.0,,0.8518518518518519,0.0,,0.92,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",18,FW,FW,1,100,6.5,8,64,0.001,,20
CNN,0.2113970588235294,0.44396551724137934,0.45357142857142857,0.13793103448275862,0.75,,0.8,0.10714285714285714,,0.23529411764705882,0.1875,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",19,FW,FW,1,100,6.5,8,64,0.001,,20
CNN,0.46551724137931033,0.5,0.43548387096774194,1.0,0.0,,0.8709677419354839,0.0,,0.9310344827586207,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",20,FW,FW,1,100,6.5,8,64,0.001,,20
CNN,0.46875,0.4838709677419355,0.45454545454545453,0.967741935483871,0.0,,0.9090909090909091,0.0,,0.9375,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",21,FW,FW,1,100,6.5,8,64,0.001,,20
