,Classifier,Accuracy,Precision,Recall,F1,Class0 Recall,Class1 Recall,Class2 Recall,Class0 Precision,Class1 Precision,Class2 Precision,Class0 F1,Class1 F1,Class2 F1,Macro F1,Macro Recall,Macro Precision,TrainParticipants,TestParticipants,TrainConditions,TestConditions,Experiment
0,SVM,0.5488372093023256,0.34513337300222546,0.3503475767315813,0.3434482214612508,0.6615853658536586,0.22666666666666666,0.16279069767441862,0.7587412587412588,0.1619047619047619,0.11475409836065574,0.7068403908794788,0.18888888888888888,0.1346153846153846,0.3434482214612508,0.3503475767315813,0.34513337300222546,[19],[10],['RW'],['LP'],57
1,RandomForest,0.14302325581395348,0.2286821705426357,0.34591463414634144,0.10235920489937426,0.07774390243902439,0.96,0.0,0.5930232558139535,0.09302325581395349,0.0,0.13746630727762804,0.1696113074204947,0.0,0.10235920489937426,0.34591463414634144,0.2286821705426357,[19],[10],['RW'],['LP'],57
2,KNN,0.48953488372093024,0.34948644015998087,0.35492452889645176,0.3308142164967914,0.5655487804878049,0.26666666666666666,0.23255813953488372,0.796137339055794,0.10526315789473684,0.14705882352941177,0.661319073083779,0.1509433962264151,0.18018018018018017,0.3308142164967914,0.35492452889645176,0.34948644015998087,[19],[10],['RW'],['LP'],57
3,DecisionTree,0.37790697674418605,0.3323783768412087,0.3160145270057351,0.2653578651408277,0.42835365853658536,0.4266666666666667,0.09302325581395349,0.7223650385604113,0.07804878048780488,0.19672131147540983,0.5377990430622009,0.13195876288659794,0.12631578947368421,0.2653578651408277,0.3160145270057351,0.3323783768412087,[19],[10],['RW'],['LP'],57
4,MLP,0.3325581395348837,0.34251905334937827,0.32884288145207036,0.26898176314789396,0.3353658536585366,0.3333333333333333,0.3178294573643411,0.7942238267148014,0.07861635220125786,0.15471698113207547,0.4715969989281886,0.1272264631043257,0.20812182741116753,0.26898176314789396,0.32884288145207036,0.34251905334937827,[19],[10],['RW'],['LP'],57
0,SVM,0.5233160621761658,0.3192651527243277,0.31812734448002505,0.3132741243367449,0.6642984014209592,0.14814814814814814,0.14193548387096774,0.749498997995992,0.07079646017699115,0.1375,0.704331450094162,0.09580838323353294,0.1396825396825397,0.3132741243367449,0.31812734448002505,0.3192651527243277,[19],[11],['RW'],['LP'],57
1,RandomForest,0.5297927461139896,0.4808878649002863,0.3209390581972182,0.28374461417939684,0.6962699822380106,0.24074074074074073,0.025806451612903226,0.716636197440585,0.0593607305936073,0.6666666666666666,0.7063063063063064,0.09523809523809523,0.04968944099378882,0.28374461417939684,0.3209390581972182,0.4808878649002863,[19],[11],['RW'],['LP'],57
2,KNN,0.40414507772020725,0.3084071746095487,0.31051501280688243,0.2828230409963674,0.47957371225577267,0.2777777777777778,0.17419354838709677,0.7161803713527851,0.08287292817679558,0.1261682242990654,0.5744680851063829,0.1276595744680851,0.14634146341463414,0.2828230409963674,0.31051501280688243,0.3084071746095487,[19],[11],['RW'],['LP'],57
3,DecisionTree,0.41450777202072536,0.28960333174651115,0.2659299437713846,0.2652018610753076,0.5133214920071048,0.12962962962962962,0.15483870967741936,0.6848341232227488,0.03763440860215054,0.14634146341463414,0.5868020304568528,0.05833333333333334,0.15047021943573669,0.2652018610753076,0.2659299437713846,0.28960333174651115,[19],[11],['RW'],['LP'],57
4,MLP,0.3588082901554404,0.3128725731129813,0.3693333701164256,0.25994485031804276,0.413854351687389,0.6296296296296297,0.06451612903225806,0.758957654723127,0.10029498525073746,0.07936507936507936,0.535632183908046,0.17302798982188297,0.0711743772241993,0.25994485031804276,0.3693333701164256,0.3128725731129813,[19],[11],['RW'],['LP'],57
0,SVM,0.5239064089521872,0.36007668287860045,0.34355466872738877,0.3429437290192862,0.7140575079872205,0.1,0.21660649819494585,0.6497093023255814,0.06015037593984962,0.37037037037037035,0.680365296803653,0.07511737089201878,0.2733485193621868,0.3429437290192862,0.34355466872738877,0.36007668287860045,[19],[13],['RW'],['LP'],57
1,RandomForest,0.40793489318413023,0.2312325355803617,0.3043796592119276,0.24063532222925013,0.6006389776357828,0.3125,0.0,0.6287625418060201,0.06493506493506493,0.0,0.6143790849673203,0.1075268817204301,0.0,0.24063532222925013,0.3043796592119276,0.2312325355803617,[19],[13],['RW'],['LP'],57
2,KNN,0.4333672431332655,0.3355543821057938,0.32361578874522784,0.3170715249662618,0.5559105431309904,0.1875,0.22743682310469315,0.651685393258427,0.06465517241379311,0.2903225806451613,0.6,0.09615384615384617,0.25506072874493924,0.3170715249662618,0.32361578874522784,0.3355543821057938,[19],[13],['RW'],['LP'],57
3,DecisionTree,0.49643947100712105,0.31072241125558664,0.3676460863580966,0.3057616127708856,0.7204472843450479,0.35,0.032490974729241874,0.6263888888888889,0.13270142180094788,0.17307692307692307,0.6701337295690937,0.19243986254295534,0.054711246200607896,0.3057616127708856,0.3676460863580966,0.31072241125558664,[19],[13],['RW'],['LP'],57
4,MLP,0.3560528992878942,0.3551300328888578,0.3466612745719965,0.30396985753094563,0.3961661341853035,0.3875,0.2563176895306859,0.6850828729281768,0.08072916666666667,0.29957805907172996,0.5020242914979757,0.13362068965517243,0.27626459143968873,0.30396985753094563,0.3466612745719965,0.3551300328888578,[19],[13],['RW'],['LP'],57
0,SVM,0.5339412360688957,0.35663420420804387,0.4324915418665419,0.3534799402390057,0.6491477272727273,0.4166666666666667,0.23166023166023167,0.7231012658227848,0.07407407407407407,0.2727272727272727,0.6841317365269461,0.12578616352201258,0.2505219206680585,0.3534799402390057,0.4324915418665419,0.35663420420804387,[19],[15],['RW'],['LP'],57
1,RandomForest,0.3404255319148936,0.43057535490330845,0.19405688155688158,0.20793363129454093,0.4602272727272727,0.08333333333333333,0.03861003861003861,0.6625766871165644,0.004149377593360996,0.625,0.5431684828164292,0.007905138339920948,0.07272727272727272,0.20793363129454093,0.19405688155688158,0.43057535490330845,[19],[15],['RW'],['LP'],57
2,KNN,0.48834853090172237,0.35923369176137226,0.49167714792714784,0.3437786344120662,0.5767045454545454,0.6666666666666666,0.23166023166023167,0.7211367673179396,0.0761904761904762,0.2803738317757009,0.6408839779005525,0.13675213675213674,0.2536997885835095,0.3437786344120662,0.49167714792714784,0.35923369176137226,[19],[15],['RW'],['LP'],57
3,DecisionTree,0.36879432624113473,0.3685528185762219,0.41994998244998244,0.28839733999422773,0.4147727272727273,0.625,0.22007722007722008,0.6919431279620853,0.036231884057971016,0.37748344370860926,0.5186500888099468,0.0684931506849315,0.2780487804878049,0.28839733999422773,0.41994998244998244,0.3685528185762219,[19],[15],['RW'],['LP'],57
4,MLP,0.39918946301925023,0.38101744374973007,0.4870026276276276,0.3070541668909391,0.453125,0.7916666666666666,0.21621621621621623,0.7266514806378133,0.047979797979797977,0.3684210526315789,0.558180227471566,0.09047619047619047,0.2725060827250608,0.3070541668909391,0.4870026276276276,0.38101744374973007,[19],[15],['RW'],['LP'],57
0,SVM,0.5296198054818745,0.3920224596767922,0.40433537055502417,0.35098666438285625,0.6624203821656051,0.3333333333333333,0.21725239616613418,0.7036535859269283,0.04741379310344827,0.425,0.6824146981627296,0.0830188679245283,0.28752642706131076,0.35098666438285625,0.40433537055502417,0.3920224596767922,[19],[16],['RW'],['LP'],57
1,RandomForest,0.2988505747126437,0.225568405918801,0.3564048124557679,0.1867953785534052,0.40254777070063696,0.6666666666666666,0.0,0.6422764227642277,0.03442879499217527,0.0,0.4949099451840251,0.06547619047619048,0.0,0.1867953785534052,0.3564048124557679,0.225568405918801,[19],[16],['RW'],['LP'],57
2,KNN,0.4588859416445623,0.34779118137611675,0.3787608076450388,0.31568930817816815,0.5617834394904458,0.36363636363636365,0.2108626198083067,0.6795069337442219,0.043478260869565216,0.32038834951456313,0.6150627615062761,0.07766990291262135,0.2543352601156069,0.31568930817816815,0.3787608076450388,0.34779118137611675,[19],[16],['RW'],['LP'],57
3,DecisionTree,0.259946949602122,0.32430392262558627,0.3782763225753804,0.19679036933938895,0.3197452229299363,0.7575757575757576,0.05750798722044728,0.6197530864197531,0.03736920777279522,0.3157894736842105,0.4218487394957984,0.07122507122507123,0.0972972972972973,0.19679036933938895,0.3782763225753804,0.32430392262558627,[19],[16],['RW'],['LP'],57
4,MLP,0.3041556145004421,0.32625921284446613,0.3252269957465212,0.2320816354487503,0.36942675159235666,0.48484848484848486,0.12140575079872204,0.6277056277056277,0.029038112522686024,0.3220338983050847,0.46511627906976744,0.0547945205479452,0.1763341067285383,0.2320816354487503,0.3252269957465212,0.32625921284446613,[19],[16],['RW'],['LP'],57
0,SVM,0.46673596673596673,0.3286099099059765,0.3244654593664495,0.3152434512849997,0.6518151815181518,0.18269230769230768,0.1388888888888889,0.6181533646322379,0.09844559585492228,0.2692307692307692,0.6345381526104418,0.12794612794612795,0.18324607329842932,0.3152434512849997,0.3244654593664495,0.3286099099059765,[19],[17],['RW'],['LP'],57
1,RandomForest,0.5155925155925156,0.2893370133691391,0.44275196750444273,0.33220200757261487,0.7128712871287128,0.6153846153846154,0.0,0.6595419847328244,0.20846905537459284,0.0,0.6851704996034894,0.31143552311435524,0.0,0.33220200757261487,0.44275196750444273,0.2893370133691391,[19],[17],['RW'],['LP'],57
2,KNN,0.3783783783783784,0.35870973808607776,0.3615226449384865,0.32405158993535316,0.429042904290429,0.41346153846153844,0.24206349206349206,0.6435643564356436,0.11813186813186813,0.31443298969072164,0.5148514851485149,0.18376068376068375,0.27354260089686094,0.32405158993535316,0.3615226449384865,0.35870973808607776,[19],[17],['RW'],['LP'],57
3,DecisionTree,0.5,0.3396351414058432,0.38492617576775984,0.3237438995761564,0.7095709570957096,0.41346153846153844,0.031746031746031744,0.631424375917768,0.17695473251028807,0.21052631578947367,0.6682206682206683,0.2478386167146974,0.05517241379310345,0.3237438995761564,0.38492617576775984,0.3396351414058432,[19],[17],['RW'],['LP'],57
4,MLP,0.3212058212058212,0.36695961705060237,0.387026156828137,0.3035637019632527,0.30363036303630364,0.6153846153846154,0.24206349206349206,0.6052631578947368,0.13034623217922606,0.3652694610778443,0.4043956043956044,0.21512605042016805,0.2911694510739857,0.3035637019632527,0.387026156828137,0.36695961705060237,[19],[17],['RW'],['LP'],57
0,SVM,0.5163584637268848,0.31419458754017576,0.3468392404600984,0.28947681086677673,0.668958742632613,0.2631578947368421,0.10840108401084012,0.709375,0.019305019305019305,0.21390374331550802,0.6885743174924166,0.03597122302158273,0.14388489208633093,0.28947681086677673,0.3468392404600984,0.31419458754017576,[19],[18],['RW'],['LP'],57
1,RandomForest,0.5462304409672831,0.24196597353497165,0.25147347740667975,0.24662813102119463,0.7544204322200393,0.0,0.0,0.725897920604915,0.0,0.0,0.7398843930635839,0.0,0.0,0.24662813102119463,0.25147347740667975,0.24196597353497165,[19],[18],['RW'],['LP'],57
2,KNN,0.4189189189189189,0.306318269596135,0.32610729495431307,0.2642388731518539,0.5216110019646365,0.3157894736842105,0.14092140921409213,0.6842783505154639,0.015267175572519083,0.21940928270042195,0.5919732441471571,0.029126213592233007,0.17161716171617164,0.2642388731518539,0.32610729495431307,0.306318269596135,[19],[18],['RW'],['LP'],57
3,DecisionTree,0.3968705547652916,0.2999570993710384,0.35723968052074967,0.24886054094005064,0.5058939096267191,0.47368421052631576,0.0921409214092141,0.7103448275862069,0.01867219917012448,0.1708542713567839,0.5909351692484223,0.03592814371257485,0.11971830985915491,0.24886054094005064,0.35723968052074967,0.2999570993710384,[19],[18],['RW'],['LP'],57
4,MLP,0.3008534850640114,0.3287756528203251,0.300486829705439,0.2360023413874048,0.3379174852652259,0.3684210526315789,0.1951219512195122,0.671875,0.0106544901065449,0.3037974683544304,0.4496732026143791,0.020710059171597635,0.23762376237623764,0.2360023413874048,0.300486829705439,0.3287756528203251,[19],[18],['RW'],['LP'],57
0,SVM,0.5158924205378973,0.32443258150699866,0.3592168109850606,0.32206819171645407,0.649746192893401,0.28169014084507044,0.1462140992167102,0.7078341013824885,0.08064516129032258,0.1848184818481848,0.6775474194971327,0.12539184952978058,0.163265306122449,0.32206819171645407,0.3592168109850606,0.32443258150699866,[19],[21],['RW'],['LP'],57
1,RandomForest,0.5605134474327629,0.39737395751971577,0.4936549104851786,0.3683302069003849,0.6962774957698815,0.6619718309859155,0.1227154046997389,0.7361359570661896,0.125,0.33098591549295775,0.7156521739130435,0.21029082774049218,0.17904761904761904,0.3683302069003849,0.4936549104851786,0.39737395751971577,[19],[21],['RW'],['LP'],57
2,KNN,0.3966992665036675,0.33430500099190247,0.3792414561086179,0.2959840511175374,0.44839255499153974,0.4647887323943662,0.2245430809399478,0.7240437158469946,0.066,0.21287128712871287,0.5538140020898641,0.11558669001751315,0.21855146124523508,0.2959840511175374,0.3792414561086179,0.33430500099190247,[19],[21],['RW'],['LP'],57
3,DecisionTree,0.5684596577017115,0.2961097741449179,0.2952129343694731,0.29500963409485537,0.739424703891709,0.0,0.1462140992167102,0.7094155844155844,0.0,0.17891373801916932,0.724109362054681,0.0,0.16091954022988506,0.29500963409485537,0.2952129343694731,0.2961097741449179,[19],[21],['RW'],['LP'],57
4,MLP,0.29645476772616136,0.3297033645134911,0.41977745964905994,0.2547899164906238,0.2893401015228426,0.7323943661971831,0.23759791122715404,0.7110187110187111,0.07313642756680731,0.20495495495495494,0.41130487071557426,0.1329923273657289,0.2200725513905683,0.2547899164906238,0.41977745964905994,0.3297033645134911,[19],[21],['RW'],['LP'],57
0,SVM,0.5521669341894061,0.30452538034465354,0.27002016120214994,0.269127217038405,0.6303939962476548,0.09090909090909091,0.08875739644970414,0.8347826086956521,0.004166666666666667,0.07462686567164178,0.718332442544094,0.00796812749003984,0.08108108108108106,0.269127217038405,0.27002016120214994,0.30452538034465354,[19],[23],['RW'],['LP'],57
1,RandomForest,0.471107544141252,0.3038368835906456,0.5134459036898061,0.23653136792346677,0.5403377110694184,1.0,0.0,0.8930232558139535,0.018487394957983194,0.0,0.673290473407364,0.036303630363036306,0.0,0.23653136792346677,0.5134459036898061,0.3038368835906456,[19],[23],['RW'],['LP'],57
2,KNN,0.3996789727126806,0.3350098696966781,0.20883244335401932,0.24903916699742282,0.4371482176360225,0.0,0.1893491124260355,0.8519195612431444,0.0,0.15311004784688995,0.5778053316800992,0.0,0.1693121693121693,0.24903916699742282,0.20883244335401932,0.3350098696966781,[19],[23],['RW'],['LP'],57
3,DecisionTree,0.42696629213483145,0.3165038677021248,0.43117201747595746,0.2445016651875246,0.4774859287054409,0.7272727272727273,0.08875739644970414,0.8316993464052288,0.01646090534979424,0.10135135135135136,0.6066746126340882,0.03219315895372234,0.0946372239747634,0.2445016651875246,0.43117201747595746,0.3165038677021248,[19],[23],['RW'],['LP'],57
4,MLP,0.21428571428571427,0.3089260625219529,0.14169476552215765,0.1512729940793597,0.23358348968105067,0.09090909090909091,0.10059171597633136,0.8527397260273972,0.001388888888888889,0.07264957264957266,0.36671575846833576,0.0027359781121751026,0.08436724565756824,0.1512729940793597,0.14169476552215765,0.3089260625219529,[19],[23],['RW'],['LP'],57
0,SVM,0.3968636911942099,0.36892237114509446,0.3506391879182507,0.3087084557393814,0.6880466472303207,0.19437939110070257,0.1694915254237288,0.44866920152091255,0.5971223021582733,0.06097560975609756,0.5431530494821635,0.29328621908127206,0.08968609865470852,0.3087084557393814,0.3506391879182507,0.36892237114509446,[19],[2],['RW'],['RW'],57
1,RandomForest,0.4837153196622437,0.2815223180994993,0.31858082811578964,0.2568812228074803,0.08454810495626822,0.8711943793911007,0.0,0.34523809523809523,0.4993288590604027,0.0,0.13583138173302106,0.6348122866894198,0.0,0.2568812228074803,0.31858082811578964,0.2815223180994993,[19],[2],['RW'],['RW'],57
2,KNN,0.4028950542822678,0.35982114101679324,0.3502349616066011,0.3318373951029882,0.5481049562682215,0.3161592505854801,0.1864406779661017,0.45410628019323673,0.5625,0.06285714285714286,0.4966974900924702,0.40479760119940034,0.09401709401709403,0.3318373951029882,0.3502349616066011,0.35982114101679324,[19],[2],['RW'],['RW'],57
3,DecisionTree,0.3884197828709288,0.31755736631931575,0.31842178382884134,0.31249498754569743,0.42857142857142855,0.3911007025761124,0.13559322033898305,0.39622641509433965,0.4868804664723032,0.06956521739130435,0.4117647058823529,0.43376623376623374,0.09195402298850575,0.31249498754569743,0.31842178382884134,0.31755736631931575,[19],[2],['RW'],['RW'],57
4,MLP,0.3835946924004825,0.34425759683192475,0.3366754235532978,0.31990530683263074,0.30903790087463556,0.4637002341920375,0.23728813559322035,0.43621399176954734,0.5308310991957105,0.06572769953051644,0.3617747440273038,0.49500000000000005,0.10294117647058826,0.31990530683263074,0.3366754235532978,0.34425759683192475,[19],[2],['RW'],['RW'],57
0,SVM,0.5810126582278481,0.40323877411669135,0.41330016714039014,0.4028003434383462,0.6863084922010398,0.21052631578947367,0.34306569343065696,0.7872763419483101,0.12307692307692308,0.29936305732484075,0.7333333333333334,0.1553398058252427,0.31972789115646255,0.4028003434383462,0.41330016714039014,0.40323877411669135,[19],[5],['RW'],['RW'],57
1,RandomForest,0.5,0.2832321187584345,0.3690975706163155,0.28915293716052726,0.6204506065857885,0.4868421052631579,0.0,0.7246963562753036,0.125,0.0,0.6685340802987861,0.1989247311827957,0.0,0.28915293716052726,0.3690975706163155,0.2832321187584345,[19],[5],['RW'],['RW'],57
2,KNN,0.5253164556962026,0.38907830007028693,0.4091679866340952,0.3823111605212772,0.6065857885615251,0.32894736842105265,0.291970802919708,0.7743362831858407,0.13812154696132597,0.25477707006369427,0.6802721088435374,0.1945525291828794,0.27210884353741494,0.3823111605212772,0.4091679866340952,0.38907830007028693,[19],[5],['RW'],['RW'],57
3,DecisionTree,0.47215189873417723,0.3781916746827238,0.4540382236822686,0.3748044493139395,0.512998266897747,0.6447368421052632,0.20437956204379562,0.751269035532995,0.23113207547169812,0.15217391304347827,0.6096807415036045,0.3402777777777778,0.17445482866043616,0.3748044493139395,0.4540382236822686,0.3781916746827238,[19],[5],['RW'],['RW'],57
4,MLP,0.46962025316455697,0.44415522412470265,0.4558137158098475,0.39327945592651475,0.49220103986135183,0.5394736842105263,0.3357664233576642,0.8160919540229885,0.12654320987654322,0.3898305084745763,0.614054054054054,0.20500000000000002,0.3607843137254902,0.39327945592651475,0.4558137158098475,0.44415522412470265,[19],[5],['RW'],['RW'],57
0,SVM,0.4776902887139108,0.3639290171585287,0.3510729388614351,0.33595347326031105,0.7602905569007264,0.12980769230769232,0.16312056737588654,0.5567375886524822,0.34177215189873417,0.19327731092436976,0.6427840327533265,0.1881533101045296,0.17692307692307696,0.33595347326031105,0.3510729388614351,0.3639290171585287,[19],[6],['RW'],['RW'],57
1,RandomForest,0.4816272965879265,0.6473820915288697,0.40349205578650227,0.3587428337428338,0.5690072639225182,0.6201923076923077,0.02127659574468085,0.5703883495145631,0.37175792507204614,1.0,0.5696969696969697,0.46486486486486484,0.04166666666666667,0.3587428337428338,0.40349205578650227,0.6473820915288697,[19],[6],['RW'],['RW'],57
2,KNN,0.4330708661417323,0.36033776887435426,0.359781213797622,0.3573878289862005,0.5980629539951574,0.22596153846153846,0.2553191489361702,0.5563063063063063,0.3051948051948052,0.21951219512195122,0.5764294049008168,0.2596685082872928,0.23606557377049178,0.3573878289862005,0.359781213797622,0.36033776887435426,[19],[6],['RW'],['RW'],57
3,DecisionTree,0.35958005249343833,0.2896005264178522,0.30622134356808,0.2910582427823808,0.5157384987893463,0.0625,0.3404255319148936,0.5851648351648352,0.08024691358024691,0.2033898305084746,0.5482625482625484,0.07027027027027027,0.25464190981432366,0.2910582427823808,0.30622134356808,0.2896005264178522,[19],[6],['RW'],['RW'],57
4,MLP,0.40551181102362205,0.36821840599501726,0.3772406671342841,0.36583767110082893,0.42857142857142855,0.49038461538461536,0.2127659574468085,0.5396341463414634,0.33774834437086093,0.22727272727272727,0.4777327935222673,0.39999999999999997,0.21978021978021978,0.36583767110082893,0.3772406671342841,0.36821840599501726,[19],[6],['RW'],['RW'],57
0,SVM,0.3263157894736842,0.2883271754061863,0.3051105260941449,0.27928138185654006,0.5480769230769231,0.14760147601476015,0.21965317919075145,0.375,0.3225806451612903,0.16740088105726872,0.4453125,0.20253164556962025,0.19,0.27928138185654006,0.3051105260941449,0.2883271754061863,[19],[9],['RW'],['RW'],57
1,RandomForest,0.48502024291497975,0.3236201739717573,0.37567414135679816,0.3476381599259031,0.5384615384615384,0.5885608856088561,0.0,0.4778156996587031,0.49304482225656876,0.0,0.5063291139240507,0.5365853658536586,0.0,0.3476381599259031,0.37567414135679816,0.3236201739717573,[19],[9],['RW'],['RW'],57
2,KNN,0.4097165991902834,0.36177801810462223,0.3610386357309549,0.3593065950495094,0.4846153846153846,0.4077490774907749,0.1907514450867052,0.45,0.48464912280701755,0.1506849315068493,0.4666666666666667,0.4428857715430862,0.16836734693877548,0.3593065950495094,0.3610386357309549,0.36177801810462223,[19],[9],['RW'],['RW'],57
3,DecisionTree,0.4048582995951417,0.38433241222714914,0.35696910804145837,0.36119964410731026,0.3596153846153846,0.514760147601476,0.19653179190751446,0.4722222222222222,0.5873684210526315,0.09340659340659341,0.4082969432314411,0.5486725663716814,0.1266294227188082,0.36119964410731026,0.35696910804145837,0.38433241222714914,[19],[9],['RW'],['RW'],57
4,MLP,0.35870445344129553,0.31601032305896803,0.3253134781236652,0.3116153585722618,0.2230769230769231,0.533210332103321,0.21965317919075145,0.3591331269349845,0.4398782343987823,0.14901960784313725,0.2752075919335706,0.482068390325271,0.1775700934579439,0.3116153585722618,0.3253134781236652,0.31601032305896803,[19],[9],['RW'],['RW'],57
0,SVM,0.37649700598802394,0.2997195290659798,0.28733146222431855,0.27544646433451486,0.6400602409638554,0.08646616541353383,0.1354679802955665,0.48350398179749715,0.0782312925170068,0.3374233128834356,0.5508749189889826,0.08214285714285714,0.19332161687170474,0.27544646433451486,0.28733146222431855,0.2997195290659798,[19],[10],['RW'],['RW'],57
1,RandomForest,0.3413173652694611,0.2691222891597906,0.3956653682398768,0.26942592123650616,0.35240963855421686,0.8345864661654135,0.0,0.5665859564164649,0.24078091106290672,0.0,0.43454038997214484,0.3737373737373737,0.0,0.26942592123650616,0.3956653682398768,0.2691222891597906,[19],[10],['RW'],['RW'],57
2,KNN,0.3248502994011976,0.30950231221429364,0.3008576957558,0.2895008379263093,0.4352409638554217,0.31954887218045114,0.1477832512315271,0.5008665511265165,0.15858208955223882,0.26905829596412556,0.4657534246575343,0.2119700748129676,0.19077901430842606,0.2895008379263093,0.3008576957558,0.30950231221429364,[19],[10],['RW'],['RW'],57
3,DecisionTree,0.312874251497006,0.36631616299868924,0.3205243842885152,0.2917577378652898,0.35993975903614456,0.46616541353383456,0.1354679802955665,0.5218340611353712,0.16666666666666666,0.41044776119402987,0.42602495543672014,0.24554455445544557,0.20370370370370372,0.2917577378652898,0.3205243842885152,0.36631616299868924,[19],[10],['RW'],['RW'],57
4,MLP,0.2432634730538922,0.26905704665157576,0.28700698568190314,0.22099892980529487,0.21686746987951808,0.575187969924812,0.06896551724137931,0.4376899696048632,0.17770034843205576,0.1917808219178082,0.29003021148036257,0.2715173025732032,0.10144927536231883,0.22099892980529487,0.28700698568190314,0.26905704665157576,[19],[10],['RW'],['RW'],57
0,SVM,0.45029821073558646,0.3583943341234139,0.3504273004092277,0.3522548010620947,0.6208112874779541,0.28679245283018867,0.14367816091954022,0.565008025682183,0.36893203883495146,0.14124293785310735,0.5915966386554622,0.3227176220806794,0.14245014245014243,0.3522548010620947,0.3504273004092277,0.3583943341234139,[19],[11],['RW'],['RW'],57
1,RandomForest,0.5546719681908548,0.28454681453457464,0.3387618825773962,0.2719454171507391,0.9559082892416225,0.06037735849056604,0.0,0.572938689217759,0.2807017543859649,0.0,0.7164573694646397,0.09937888198757763,0.0,0.2719454171507391,0.3387618825773962,0.28454681453457464,[19],[11],['RW'],['RW'],57
2,KNN,0.3976143141153082,0.3471700026804019,0.3553627798260199,0.3467274935881595,0.4444444444444444,0.4377358490566038,0.1839080459770115,0.5454545454545454,0.3258426966292135,0.1702127659574468,0.4897959183673469,0.3735909822866345,0.17679558011049723,0.3467274935881595,0.3553627798260199,0.3471700026804019,[19],[11],['RW'],['RW'],57
3,DecisionTree,0.4304174950298211,0.2674204950987035,0.2838772936582522,0.26190223722544786,0.708994708994709,0.06792452830188679,0.07471264367816093,0.5121019108280255,0.1276595744680851,0.1625,0.5946745562130178,0.08866995073891625,0.10236220472440946,0.26190223722544786,0.2838772936582522,0.2674204950987035,[19],[11],['RW'],['RW'],57
4,MLP,0.38767395626242546,0.3602386515081902,0.36088553673314755,0.3425704969739382,0.3950617283950617,0.5094339622641509,0.1781609195402299,0.6120218579234973,0.28846153846153844,0.18023255813953487,0.48017148981779206,0.36834924965893584,0.17919075144508673,0.3425704969739382,0.36088553673314755,0.3602386515081902,[19],[11],['RW'],['RW'],57
0,SVM,0.3797235023041475,0.31527864159443103,0.3195824084200977,0.30806975869351305,0.6120857699805068,0.16526610644257703,0.1813953488372093,0.47218045112781953,0.29797979797979796,0.17567567567567569,0.533106960950764,0.2126126126126126,0.1784897025171625,0.30806975869351305,0.3195824084200977,0.31527864159443103,[19],[12],['RW'],['RW'],57
1,RandomForest,0.39815668202764976,0.22091025833458414,0.29347879502678265,0.23987745173507405,0.7543859649122807,0.12605042016806722,0.0,0.44533947065592633,0.21739130434782608,0.0,0.5600578871201158,0.1595744680851064,0.0,0.23987745173507405,0.29347879502678265,0.22091025833458414,[19],[12],['RW'],['RW'],57
2,KNN,0.3880184331797235,0.35964152352026946,0.3611442092590243,0.35998018441337254,0.4775828460038986,0.32212885154061627,0.2837209302325581,0.506198347107438,0.3185595567867036,0.25416666666666665,0.4914744232698094,0.32033426183844016,0.2681318681318681,0.35998018441337254,0.3611442092590243,0.35964152352026946,[19],[12],['RW'],['RW'],57
3,DecisionTree,0.3797235023041475,0.31840252317017076,0.3448573808234931,0.32015754595988627,0.5867446393762183,0.10364145658263306,0.34418604651162793,0.4910277324632953,0.2215568862275449,0.24262295081967214,0.5346358792184726,0.14122137404580154,0.2846153846153846,0.32015754595988627,0.3448573808234931,0.31840252317017076,[19],[12],['RW'],['RW'],57
4,MLP,0.295852534562212,0.2782752780978859,0.2777153401820404,0.27103301153997533,0.28654970760233917,0.39775910364145656,0.14883720930232558,0.38992042440318303,0.27099236641221375,0.17391304347826086,0.3303370786516854,0.322360953461975,0.16040100250626568,0.27103301153997533,0.2777153401820404,0.2782752780978859,[19],[12],['RW'],['RW'],57
0,SVM,0.46079295154185024,0.38836934005182494,0.36449546035618613,0.3487135739639508,0.7452006980802792,0.16201117318435754,0.18627450980392157,0.5213675213675214,0.43609022556390975,0.20765027322404372,0.6135057471264367,0.23625254582484723,0.19638242894056848,0.3487135739639508,0.36449546035618613,0.38836934005182494,[19],[13],['RW'],['RW'],57
1,RandomForest,0.4960352422907489,0.4609347935789201,0.37967119340643335,0.366492493681136,0.806282722513089,0.21508379888268156,0.11764705882352941,0.5088105726872246,0.45294117647058824,0.42105263157894735,0.6239027683997299,0.2916666666666667,0.1839080459770115,0.366492493681136,0.37967119340643335,0.4609347935789201,[19],[13],['RW'],['RW'],57
2,KNN,0.4123348017621145,0.37707783681687407,0.3857657749109764,0.37495180670229084,0.5200698080279232,0.25977653631284914,0.37745098039215685,0.5265017667844523,0.3522727272727273,0.25245901639344265,0.5232660228270412,0.2990353697749196,0.30255402750491167,0.37495180670229084,0.3857657749109764,0.37707783681687407,[19],[13],['RW'],['RW'],57
3,DecisionTree,0.38678414096916297,0.3241846648374838,0.33072738489255327,0.3142085525337291,0.5863874345549738,0.13128491620111732,0.27450980392156865,0.49851632047477745,0.28484848484848485,0.1891891891891892,0.5388933440256615,0.17973231357552583,0.224,0.3142085525337291,0.33072738489255327,0.3241846648374838,[19],[13],['RW'],['RW'],57
