,Classifier,Accuracy,Precision,Recall,F1,Class0 Recall,Class1 Recall,Class0 Precision,Class1 Precision,Class0 F1,Class1 F1,Macro F1,Macro Recall,Macro Precision,TrainParticipants,TestParticipants,TrainConditions,TestConditions,Experiment
1,RandomForest,0.8424591738712777,0.5149931066176471,0.5019210386857446,0.4747600295348265,0.9842342342342343,0.0196078431372549,0.853515625,0.17647058823529413,0.9142259414225942,0.03529411764705882,0.4747600295348265,0.5019210386857446,0.5149931066176471,[10],[8],['RW'],['LW'],49
2,KNN,0.6215177713736791,0.48051701901458777,0.46708841194135314,0.4586426271052215,0.6858108108108109,0.24836601307189543,0.8411602209944752,0.11987381703470032,0.7555831265508686,0.16170212765957445,0.4586426271052215,0.46708841194135314,0.48051701901458777,[10],[8],['RW'],['LW'],49
3,DecisionTree,0.5590778097982709,0.4349343185550082,0.38450582935877053,0.39675487734209,0.6317567567567568,0.13725490196078433,0.8095238095238095,0.0603448275862069,0.7096774193548386,0.08383233532934133,0.39675487734209,0.38450582935877053,0.4349343185550082,[10],[8],['RW'],['LW'],49
4,MLP,0.633045148895293,0.5202279202279203,0.5360581169404699,0.4999924557909349,0.6734234234234234,0.39869281045751637,0.8666666666666667,0.1737891737891738,0.7579214195183777,0.24206349206349206,0.4999924557909349,0.5360581169404699,0.5202279202279203,[10],[8],['RW'],['LW'],49
0,SVM,0.46776729559748426,0.5174577727616678,0.5229226168022849,0.4532887657248426,0.41597510373443985,0.6298701298701299,0.7786407766990291,0.2562747688243065,0.5422582826233941,0.3643192488262911,0.4532887657248426,0.5229226168022849,0.5174577727616678,[10],[10],['RW'],['LW'],49
1,RandomForest,0.5070754716981132,0.5082919846620534,0.5112962763377701,0.4726490205037296,0.5031120331950207,0.5194805194805194,0.7661927330173776,0.25039123630672927,0.6073888541014402,0.33790918690601895,0.4726490205037296,0.5112962763377701,0.5082919846620534,[10],[10],['RW'],['LW'],49
2,KNN,0.574685534591195,0.5083494358166941,0.5106092040739343,0.49950215828384603,0.6348547717842323,0.38636363636363635,0.7640449438202247,0.2526539278131635,0.6934844192634559,0.3055198973042362,0.49950215828384603,0.5106092040739343,0.5083494358166941,[10],[10],['RW'],['LW'],49
3,DecisionTree,0.4960691823899371,0.46517671126755267,0.45321846203588945,0.4398419868436872,0.5363070539419087,0.37012987012987014,0.7271448663853727,0.20320855614973263,0.6173134328358209,0.26237054085155354,0.4398419868436872,0.45321846203588945,0.46517671126755267,[10],[10],['RW'],['LW'],49
4,MLP,0.5550314465408805,0.49474113415858145,0.49322358139785527,0.48257304830790104,0.6130705394190872,0.37337662337662336,0.7538265306122449,0.23565573770491804,0.6762013729977117,0.2889447236180905,0.48257304830790104,0.49322358139785527,0.49474113415858145,[10],[10],['RW'],['LW'],49
0,SVM,0.413290113452188,0.540514252696456,0.5484900875979715,0.4105588177079897,0.30809128630705396,0.7888888888888889,0.8389830508474576,0.24204545454545454,0.45068285280728376,0.3704347826086956,0.4105588177079897,0.5484900875979715,0.540514252696456,[10],[12],['RW'],['LW'],49
1,RandomForest,0.7463533225283631,0.5118807113772204,0.5043606884893193,0.4826619519284217,0.9346473029045643,0.07407407407407407,0.7827975673327541,0.24096385542168675,0.8520094562647754,0.11331444759206798,0.4826619519284217,0.5043606884893193,0.5118807113772204,[10],[12],['RW'],['LW'],49
2,KNN,0.5494327390599676,0.5227513732476512,0.5329721838020594,0.4947390126075174,0.5622406639004149,0.5037037037037037,0.8017751479289941,0.24372759856630824,0.6609756097560976,0.3285024154589372,0.4947390126075174,0.5329721838020594,0.5227513732476512,[10],[12],['RW'],['LW'],49
3,DecisionTree,0.6085899513776337,0.5489876944060211,0.5681688950361149,0.5377764611269618,0.6400414937759336,0.4962962962962963,0.8193891102257637,0.2785862785862786,0.7186953989516598,0.3568575233022636,0.5377764611269618,0.5681688950361149,0.5489876944060211,[10],[12],['RW'],['LW'],49
4,MLP,0.5299837925445705,0.47185972870510373,0.4605309666512986,0.44943429550790326,0.5840248962655602,0.337037037037037,0.7587601078167115,0.18495934959349594,0.6600234466588512,0.2388451443569554,0.44943429550790326,0.4605309666512986,0.47185972870510373,[10],[12],['RW'],['LW'],49
0,SVM,0.5471698113207547,0.4908541048401049,0.4845179094390628,0.4543735555711184,0.5804347826086956,0.38860103626943004,0.8190184049079755,0.16268980477223427,0.6793893129770993,0.2293577981651376,0.4543735555711184,0.4845179094390628,0.4908541048401049,[10],[20],['RW'],['LW'],49
1,RandomForest,0.5849056603773585,0.5202835901231245,0.5339575354809641,0.492465039520542,0.6119565217391304,0.45595854922279794,0.842814371257485,0.19775280898876405,0.7090680100755667,0.27586206896551724,0.492465039520542,0.5339575354809641,0.5202835901231245,[10],[20],['RW'],['LW'],49
2,KNN,0.6567834681042228,0.5199162214859788,0.5283031088082901,0.51418483477307,0.725,0.3316062176165803,0.8379396984924623,0.20189274447949526,0.7773892773892773,0.25098039215686274,0.51418483477307,0.5283031088082901,0.5199162214859788,[10],[20],['RW'],['LW'],49
3,DecisionTree,0.573225516621743,0.5075091908051549,0.51256195088984,0.47769348335742295,0.6054347826086957,0.41968911917098445,0.8325859491778774,0.18243243243243243,0.7010698552548773,0.2543171114599686,0.47769348335742295,0.51256195088984,0.5075091908051549,[10],[20],['RW'],['LW'],49
4,MLP,0.6145552560646901,0.488111258959083,0.4822876774048209,0.4735604354168114,0.6847826086956522,0.27979274611398963,0.8192457737321196,0.1569767441860465,0.7460035523978686,0.20111731843575417,0.4735604354168114,0.4822876774048209,0.488111258959083,[10],[20],['RW'],['LW'],49
0,SVM,0.43137254901960786,0.5172262736104312,0.5279391482425712,0.40863654538184724,0.3798219584569733,0.676056338028169,0.847682119205298,0.1867704280155642,0.5245901639344263,0.2926829268292683,0.40863654538184724,0.5279391482425712,0.5172262736104312,[10],[23],['RW'],['LW'],49
1,RandomForest,0.7426470588235294,0.525,0.5218163580891879,0.5225943054549508,0.8605341246290801,0.18309859154929578,0.8333333333333334,0.21666666666666667,0.8467153284671534,0.19847328244274812,0.5225943054549508,0.5218163580891879,0.525,[10],[23],['RW'],['LW'],49
2,KNN,0.5992647058823529,0.5181258220782137,0.5295168637940402,0.49625350437515925,0.6364985163204748,0.4225352112676056,0.8395303326810176,0.19672131147540983,0.7240506329113923,0.2684563758389262,0.49625350437515925,0.5295168637940402,0.5181258220782137,[10],[23],['RW'],['LW'],49
3,DecisionTree,0.6421568627450981,0.48340422889433976,0.47766121954277596,0.47546757775351345,0.7299703264094956,0.22535211267605634,0.8172757475083057,0.14953271028037382,0.7711598746081505,0.1797752808988764,0.47546757775351345,0.47766121954277596,0.48340422889433976,[10],[23],['RW'],['LW'],49
4,MLP,0.6004901960784313,0.4697102473498233,0.4552179546119447,0.452732060566162,0.6780415430267063,0.2323943661971831,0.8074204946996466,0.132,0.7370967741935485,0.1683673469387755,0.452732060566162,0.4552179546119447,0.4697102473498233,[10],[23],['RW'],['LW'],49
0,SVM,0.5421372719374457,0.5134082965836521,0.5199257627671724,0.48275221049525835,0.5583700440528634,0.48148148148148145,0.8009478672985783,0.22586872586872586,0.6580142764438676,0.30749014454664914,0.48275221049525835,0.5199257627671724,0.5134082965836521,[10],[24],['RW'],['LW'],49
1,RandomForest,0.6681146828844483,0.5033067531648421,0.5033266256956908,0.5033143853814593,0.788546255506608,0.21810699588477367,0.7902869757174393,0.2163265306122449,0.7894156560088202,0.21721311475409835,0.5033143853814593,0.5033266256956908,0.5033067531648421,[10],[24],['RW'],['LW'],49
2,KNN,0.6394439617723718,0.5320962282398453,0.5409120574318812,0.5297022148050784,0.711453744493392,0.37037037037037035,0.8085106382978723,0.2556818181818182,0.7568834212067955,0.3025210084033613,0.5297022148050784,0.5409120574318812,0.5320962282398453,[10],[24],['RW'],['LW'],49
3,DecisionTree,0.5056472632493484,0.46823491856917476,0.4530963905657983,0.4353976197557685,0.5440528634361234,0.36213991769547327,0.7611710323574731,0.1752988047808765,0.6345536287732819,0.23624161073825506,0.4353976197557685,0.4530963905657983,0.46823491856917476,[10],[24],['RW'],['LW'],49
4,MLP,0.5925282363162467,0.5004655024064962,0.5006277079820888,0.49003679579044823,0.6596916299559471,0.34156378600823045,0.7891963109354414,0.21173469387755103,0.7186562687462508,0.2614173228346457,0.49003679579044823,0.5006277079820888,0.5004655024064962,[10],[24],['RW'],['LW'],49
0,SVM,0.4835466179159049,0.5192283727118102,0.555448717948718,0.4061265686085178,0.4666666666666667,0.6442307692307693,0.9258517034068137,0.11260504201680673,0.6205507051712559,0.1917024320457797,0.4061265686085178,0.555448717948718,0.5192283727118102,[10],[25],['RW'],['LW'],49
1,RandomForest,0.8281535648994516,0.4606678113139346,0.4661810411810412,0.4633224782899132,0.9131313131313131,0.019230769230769232,0.8986083499005965,0.022727272727272728,0.905811623246493,0.020833333333333336,0.4633224782899132,0.4661810411810412,0.4606678113139346,[10],[25],['RW'],['LW'],49
2,KNN,0.6590493601462523,0.5289308081811334,0.5749708624708625,0.49541428477804694,0.6787878787878788,0.47115384615384615,0.9243466299862448,0.1335149863760218,0.782760629004077,0.208067940552017,0.49541428477804694,0.5749708624708625,0.5289308081811334,[10],[25],['RW'],['LW'],49
3,DecisionTree,0.4853747714808044,0.46903841325633944,0.41016899766899767,0.37189976453456064,0.503030303030303,0.3173076923076923,0.875219683655536,0.06285714285714286,0.6388710711994869,0.10492845786963435,0.37189976453456064,0.41016899766899767,0.46903841325633944,[10],[25],['RW'],['LW'],49
4,MLP,0.6727605118829981,0.5143820402982707,0.5352175602175602,0.4855051521472973,0.705050505050505,0.36538461538461536,0.9136125654450262,0.11515151515151516,0.7958950969213227,0.1751152073732719,0.4855051521472973,0.5352175602175602,0.5143820402982707,[10],[25],['RW'],['LW'],49
0,SVM,0.42536115569823435,0.5037253627896903,0.5071711486345633,0.38847883307742925,0.3921200750469043,0.6222222222222222,0.8600823045267489,0.14736842105263157,0.538659793814433,0.2382978723404255,0.38847883307742925,0.5071711486345633,0.5037253627896903,[10],[2],['RW'],['LP'],49
1,RandomForest,0.8354735152487961,0.4991742361684558,0.49981759432978945,0.4782404428511607,0.9718574108818011,0.027777777777777776,0.8554913294797688,0.14285714285714285,0.9099692577953447,0.046511627906976744,0.4782404428511607,0.49981759432978945,0.4991742361684558,[10],[2],['RW'],['LP'],49
2,KNN,0.5601926163723917,0.4810943253194715,0.46360746299770694,0.43853382407599284,0.599437148217636,0.3277777777777778,0.8407894736842105,0.12139917695473251,0.6998904709748085,0.17717717717717718,0.43853382407599284,0.46360746299770694,0.4810943253194715,[10],[2],['RW'],['LP'],49
3,DecisionTree,0.7158908507223114,0.4757620060251639,0.4714873879508026,0.47289196940726574,0.8151969981238274,0.12777777777777777,0.8469785575048733,0.10454545454545454,0.8307839388145315,0.11499999999999998,0.47289196940726574,0.4714873879508026,0.4757620060251639,[10],[2],['RW'],['LP'],49
4,MLP,0.6211878009630819,0.49828606860405256,0.4969460079216177,0.4746898759503801,0.6716697936210131,0.32222222222222224,0.8544152744630071,0.14215686274509803,0.7521008403361343,0.19727891156462585,0.4746898759503801,0.4969460079216177,0.49828606860405256,[10],[2],['RW'],['LP'],49
0,SVM,0.41863517060367456,0.5189852150537635,0.516272390537373,0.415809011222927,0.25430210325047803,0.7782426778242678,0.7150537634408602,0.3229166666666667,0.3751763046544429,0.45644171779141113,0.415809011222927,0.516272390537373,0.5189852150537635,[10],[3],['RW'],['LP'],49
1,RandomForest,0.6561679790026247,0.4916759985069056,0.4973239357744586,0.450754908002465,0.9235181644359465,0.07112970711297072,0.6851063829787234,0.2982456140350877,0.7866449511400652,0.11486486486486486,0.450754908002465,0.4973239357744586,0.4916759985069056,[10],[3],['RW'],['LP'],49
2,KNN,0.5433070866141733,0.5249692103230654,0.5287086890085362,0.5163175520388732,0.5678776290630975,0.4895397489539749,0.7088305489260143,0.34110787172011664,0.6305732484076433,0.4020618556701031,0.5163175520388732,0.5287086890085362,0.5249692103230654,[10],[3],['RW'],['LP'],49
3,DecisionTree,0.6010498687664042,0.5962250363640124,0.6116706800963223,0.5845177027657208,0.5831739961759083,0.6401673640167364,0.7800511508951407,0.4123989218328841,0.6673960612691465,0.5016393442622951,0.5845177027657208,0.6116706800963223,0.5962250363640124,[10],[3],['RW'],['LP'],49
4,MLP,0.615485564304462,0.5583046875,0.5597054329303903,0.5588631042352035,0.7093690248565966,0.4100418410041841,0.724609375,0.392,0.7169082125603865,0.4008179959100205,0.5588631042352035,0.5597054329303903,0.5583046875,[10],[3],['RW'],['LP'],49
0,SVM,0.4853503184713376,0.5855917025118547,0.6054447297981624,0.48060923681624634,0.3793677204658902,0.8315217391304348,0.8803088803088803,0.2908745247148289,0.5302325581395348,0.4309859154929578,0.48060923681624634,0.6054447297981624,0.5855917025118547,[10],[5],['RW'],['LP'],49
1,RandomForest,0.6025477707006369,0.5100797781633228,0.5122938218910511,0.5060264291592043,0.6821963394342762,0.3423913043478261,0.7721280602636534,0.24803149606299213,0.7243816254416962,0.2876712328767123,0.5060264291592043,0.5122938218910511,0.5100797781633228,[10],[5],['RW'],['LP'],49
2,KNN,0.5643312101910828,0.5185419512064486,0.525044310207625,0.5023688776191112,0.5990016638935108,0.45108695652173914,0.7809110629067245,0.25617283950617287,0.6779661016949152,0.3267716535433071,0.5023688776191112,0.525044310207625,0.5185419512064486,[10],[5],['RW'],['LP'],49
3,DecisionTree,0.4496815286624204,0.5137323313651816,0.5180451059827823,0.4376119402985075,0.389351081530782,0.6467391304347826,0.782608695652174,0.2448559670781893,0.52,0.35522388059701493,0.4376119402985075,0.5180451059827823,0.5137323313651816,[10],[5],['RW'],['LP'],49
4,MLP,0.6331210191082802,0.5503809496008056,0.5624276568038776,0.5490161658394906,0.6955074875207987,0.42934782608695654,0.7992351816443595,0.3015267175572519,0.7437722419928826,0.3542600896860987,0.5490161658394906,0.5624276568038776,0.5503809496008056,[10],[5],['RW'],['LP'],49
0,SVM,0.4662790697674419,0.5351522087169617,0.5454477522716403,0.45621432930483213,0.3948170731707317,0.696078431372549,0.8068535825545171,0.2634508348794063,0.5301944728761515,0.38223418573351275,0.45621432930483213,0.5454477522716403,0.5351522087169617,[10],[10],['RW'],['LP'],49
1,RandomForest,0.6046511627906976,0.45770410571024067,0.4571377331420373,0.4574092218164544,0.7378048780487805,0.17647058823529413,0.7423312883435583,0.17307692307692307,0.7400611620795107,0.1747572815533981,0.4574092218164544,0.4571377331420373,0.45770410571024067,[10],[10],['RW'],['LP'],49
2,KNN,0.5476744186046512,0.5118399947083823,0.5160509325681492,0.4918701348015948,0.5762195121951219,0.45588235294117646,0.7730061349693251,0.25067385444743934,0.6602620087336244,0.3234782608695652,0.4918701348015948,0.5160509325681492,0.5118399947083823,[10],[10],['RW'],['LP'],49
3,DecisionTree,0.5883720930232558,0.504497877677021,0.5055744858919178,0.4985373181530677,0.663109756097561,0.3480392156862745,0.7658450704225352,0.24315068493150685,0.7107843137254902,0.2862903225806452,0.4985373181530677,0.5055744858919178,0.504497877677021,[10],[10],['RW'],['LP'],49
4,MLP,0.5523255813953488,0.4575236847101187,0.4481707317073171,0.4485995160465701,0.6463414634146342,0.25,0.7348353552859619,0.18021201413427562,0.6877534468775345,0.20944558521560575,0.4485995160465701,0.4481707317073171,0.4575236847101187,[10],[10],['RW'],['LP'],49
0,SVM,0.3963730569948187,0.4931223361884193,0.4928824564236362,0.3962271750805586,0.2824156305506217,0.7033492822966507,0.7194570135746606,0.26678765880217786,0.4056122448979592,0.38684210526315793,0.3962271750805586,0.4928824564236362,0.4931223361884193,[10],[11],['RW'],['LP'],49
1,RandomForest,0.6295336787564767,0.47548000489176956,0.48125642703561744,0.4737835570469799,0.8046181172291297,0.15789473684210525,0.7201907790143084,0.23076923076923078,0.7600671140939598,0.18749999999999997,0.4737835570469799,0.48125642703561744,0.47548000489176956,[10],[11],['RW'],['LP'],49
2,KNN,0.5323834196891192,0.4991018785136432,0.4988866887062643,0.48551860364227106,0.5719360568383659,0.4258373205741627,0.7285067873303167,0.2696969696969697,0.6407960199004975,0.33024118738404457,0.48551860364227106,0.4988866887062643,0.4991018785136432,[10],[11],['RW'],['LP'],49
3,DecisionTree,0.5038860103626943,0.5050740979381443,0.5064249109775893,0.4770119516979477,0.5008880994671403,0.5119617224880383,0.734375,0.2757731958762887,0.5955649419218585,0.3584589614740369,0.4770119516979477,0.5064249109775893,0.5050740979381443,[10],[11],['RW'],['LP'],49
4,MLP,0.47020725388601037,0.4508623253047874,0.43820697391792085,0.42830656360729524,0.5079928952042628,0.3684210526315789,0.6842105263157895,0.2175141242937853,0.583078491335372,0.27353463587921845,0.42830656360729524,0.43820697391792085,0.4508623253047874,[10],[11],['RW'],['LP'],49
0,SVM,0.5361139369277721,0.5651596888820057,0.5677750333360181,0.5353825997545523,0.4520766773162939,0.6834733893557423,0.7146464646464646,0.41567291311754684,0.5538160469667318,0.5169491525423728,0.5353825997545523,0.5677750333360181,0.5651596888820057,[10],[13],['RW'],['LP'],49
1,RandomForest,0.6042726347914548,0.5079222653079629,0.503930965357389,0.469108240903102,0.8706070287539937,0.13725490196078433,0.6389214536928488,0.3769230769230769,0.7369844489519946,0.20123203285420949,0.469108240903102,0.503930965357389,0.5079222653079629,[10],[13],['RW'],['LP'],49
